deaths,injured,missing,houses_destroyed,houses_damaged,directly_affected,indirectly_affected,relocated,evacuated,losses_in_dollar,losses_local_currency,education_centers,hospitals,damages_in_crops_ha,lost_cattle,damages_in_roads_mts,serial,level0,level1,level2,approved,latitude,longitude,uuid,name0,name1,name2,event,location,date
0,0,0,377,0,0,818,0,0,0,6099000.0,0,0,0.0,0,0,93141,1,1003016,1003016104,0,0,0,1213f1fe-444e-42dd-9d3f-e3244cb8b8d4,Eastern Region,Siraha,Kalyanpur Jabdi,FIRE,Ward no-3.,10/4/1993
0,0,0,2,2,0,16,0,0,0,203000.0,0,0,0.0,0,0,97398,2,2005028,,0,0,0,d5185565-936b-4158-a14e-2be3c09ebcf6,Central Region,Nuwakot,,FIRE,,0/5/1997
0,0,0,1,0,0,5,0,0,0,125500.0,0,0,0.0,0,0,97399,2,2004029,,0,0,0,a411a199-570f-4f0b-95a0-dd4dd817a306,Central Region,Rasuwa,,FIRE,,0/5/1997
0,0,0,0,1,0,5,0,0,0,0.0,0,0,0.0,0,0,97400,2,2006032,,0,0,0,273fda45-6da3-4482-bc8f-bdc0d55ef1bd,Central Region,Rautahat,,FIRE,,0/5/1997
2,1,0,5,0,0,32,0,0,0,1147575.0,0,0,0.0,4,0,97401,2,2006019,,0,0,0,ffd76279-15ce-40f1-b6f0-46a70ce57a82,Central Region,Sarlahi,,FIRE,,0/5/1997
0,0,0,13,0,0,70,0,0,0,1944020.0,0,0,0.0,0,0,97402,3,3008047,,0,0,0,f5f82ced-7034-483e-bc58-207b9695f2ac,Western Region,Palpa,,FIRE,,0/5/1997
7,0,0,94,75,0,356,0,0,0,0.0,0,0,159.0,15,0,97462,1,1002003,,0,0,0,f27c1a26-c98a-4268-a63d-469015332a64,Eastern Region,Ilam,,FLOOD,,0/7/1997
2,3,0,1,0,0,5,0,0,0,0.0,0,0,0.0,0,0,91587,2,2005021,,0,0,0,cdc9ccff-6bcf-4424-9527-c5eb3e8ab1a8,Central Region,Ramechhap,,FLOOD,Bhalubazar 4,5/9/2009
0,0,0,0,0,0,0,0,0,0,1300000.0,0,0,0.0,0,0,97201,5,5013067,,0,0,0,554cb305-96fa-4b9a-ba89-9228c124b044,Far Western Region,Bajura,,FLOOD,,2/8/1997
0,18,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,99412,2,2006033,,0,0,0,0918ff46-fe26-489e-a43f-f51d16f6066d,Central Region,Bara,,EPIDEMIC,,25/12/1999
0,0,0,5,2,0,35,0,0,0,0.0,0,0,0.0,0,0,93813,2,2005024,,0,0,0,d750d99b-4b25-445c-b36d-6c2333448979,Central Region,Kavre,,LANDSLIDE,Khopasi,0/7/1993
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,9393,3,3008046,,0,0,0,2ecf422a-3591-4c0a-88f6-9d968cd9a13e,Western Region,Gulmi,,FIRE,,24/4/2009
1,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,73125,4,4012056,,0,0,0,17b8dfc0-a5fb-4bb5-acb0-bd08b900059a,Mid-Western Region,Dang,,THUNDERSTORM,Laharechour,27/6/1973
0,0,0,11,0,0,66,0,0,0,80000.0,0,0,0.0,0,0,75040,2,2006034,,0,0,0,78f48bc1-d0fa-4bac-a2ea-2b4d2eb42a83,Central Region,Parsa,,FIRE,,12/4/1975
1,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,77054,1,1002010,,0,0,0,6160db79-ce2d-4a15-a16f-6b9e57ee6d4b,Eastern Region,Bhojpur,,THUNDERSTORM,Ward No. 6,18/4/1977
0,0,0,0,0,0,50,0,0,0,0.0,0,0,0.0,0,0,77039,2,2005024,2005024005,0,0,0,c6005e15-b007-4302-bdec-b538aef26c4b,Central Region,Kavre,BANEPA MUNICIPALITY,EPIDEMIC,,16/3/1977
6,0,0,0,0,0,378,0,0,0,0.0,0,0,0.0,0,0,92270,5,5014073,,0,0,0,e1d33214-a43d-4ed6-8b96-70448297975f,Far Western Region,Dadeldhura,,EPIDEMIC,,13/7/1992
0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,92213,2,2006017,,0,0,0,6f3fd418-4b1d-45cd-bc2d-2cb1efdbcf75,Central Region,Dhanusa,,FIRE,Kirantpur,12/5/1992
8,0,0,0,0,0,71,0,0,0,0.0,0,0,0.0,0,0,92352,1,1003005,,0,0,0,9ebeae21-7e7c-4cd2-a2b9-e96485f9a00e,Eastern Region,Morang,,EPIDEMIC,,6/9/1992
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,94019,3,3008047,3008047031,0,0,0,2d9b1f6b-315c-41f5-bbce-281a6caab5ca,Western Region,Palpa,JHADEWA,FIRE,,20/2/1994
0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,71007,3,3008040,,0,0,0,da82b421-d9ef-4f76-a87e-7231cc1293d3,Western Region,Kaski,,FIRE,Pokhara near the airport,18/3/1971
