deaths,injured,missing,houses_destroyed,houses_damaged,directly_affected,indirectly_affected,relocated,evacuated,losses_in_dollar,losses_local_currency,education_centers,hospitals,damages_in_crops_ha,lost_cattle,damages_in_roads_mts,serial,level0,level1,level2,approved,latitude,longitude,uuid,name0,name1,name2,event,location,date
0,0,0,0,0,0,0,0,0,0,15000,0,0,0.0,0,0,1595,14,1401,,0,0,0,49c27f57-79db-489f-90a9-f89af5e6ebc7,María Trinidad Sánchez,Nagua,,Incendio,,3/10/1982
0,0,0,0,0,0,0,0,0,0,1500,0,0,0.0,0,0,1844,21,2101,,0,0,0,bb905b3d-0094-4a39-b8da-e29844e9a135,San Cristóbal,San Cristobal,,Incendio,,13/4/1968
0,0,0,0,0,0,0,0,0,0,0,0,0,312.5,0,0,1101,16,1601,,0,0,0,7e2feea3-0631-4eaa-b5cf-b22e1ce293ea,Pedernales,Pedernales,,Incendio forestal,Las Mercedes,7/5/1990
0,40,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,101,,0,0,0,988e95ba-5f87-4a1a-a022-50613502dab2,Distrito Nacional,Distrito Nacional,,Epidemia,Barrio 24 de Abril,12/1/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,101,,0,0,0,a6aacce7-5fc8-4033-8fa8-4318906d9cff,Distrito Nacional,Distrito Nacional,,Epidemia,Barrio La Ciénega,2/1/1993
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,1,101,,0,0,0,e5ee7fab-63fa-46ea-b0f7-6434f8921bd5,Distrito Nacional,Distrito Nacional,,Deslizamiento,Barrio Simón Bolivar  Calle Jesús de Galíndez.,23/1/1993
7,0,12,25,0,200,0,0,0,0,0,0,0,0.0,0,0,4,21,2111,,0,0,0,584cf079-12d4-44f7-b39c-6d7554cd2db1,San Cristóbal,Nigua,,Inundación,Nigua,28/1/1993
2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,1,101,,0,0,0,46762012-4182-4142-8bfd-2aa0c664ce48,Distrito Nacional,Distrito Nacional,,Inundación,Barrio Los Alcarrizos,28/1/1993
0,0,0,0,0,0,0,0,0,0,150000,0,0,0.0,0,0,6,1,101,,0,0,0,1ef0756b-1544-4c93-9995-cd1d7af7e1a6,Distrito Nacional,Distrito Nacional,,Incendio,Centro  de los Héroes  La Feria,21/2/1993
23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7,16,1601,,0,0,0,568794fc-5fad-44ee-9475-ffe0eb0ef7d6,Pedernales,Pedernales,,Epidemia,Pedernales (An-saptre  Línea Fronteriza),8/2/1993
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,1,101,,0,0,0,2c9129ea-6068-45ac-9ac6-96519ed5ea8e,Distrito Nacional,Distrito Nacional,,Incendio,Ave. Los Mártires  Villas Agrícolas  Santo Domingo,18/3/1993
2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,9,13,1301,,0,0,0,9e77f8c0-83e8-4c29-8334-d96c1c3d665d,La Vega,Concepción de la Vega,,Inundación,La Vega (Las Maras  Las Cabuyas),16/3/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10,5,501,,0,0,0,ee3e3b6b-801f-4a6a-b9b0-83004c314d08,Dajabón,Dajabón,,Epidemia,Dajabón,11/3/1993
5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,1,101,,0,0,0,ca57e40c-950e-4347-86e4-9f8bf767f250,Distrito Nacional,Distrito Nacional,,Epidemia,La Zurza  Santo Domingo.,9/3/1993
0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0,0,12,1,101,,0,0,0,7aaf6ce0-9fdf-4017-9654-4e298f518ce8,Distrito Nacional,Distrito Nacional,,Incendio,Barrio San Antonio de Los Minas  Sto. Dgo.,9/3/1993
0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,13,1,101,,0,0,0,c03fb71f-4471-4d2e-b55c-e9d4405fa5a4,Distrito Nacional,Distrito Nacional,,Incendio,Villa Juana  S.D.,9/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14,17,1701,,0,0,0,ea81c0ef-1868-43a6-8bd8-08e87ba8d9e0,Peravia,Baní,,Sismo,Sur del país,7/4/1993
0,0,0,0,0,1000,0,0,0,0,0,0,0,0.0,0,0,15,11,1101,,0,0,0,2bb5760d-99c5-416a-9a76-8b4c0d635646,La Altagracia,Salvaleón de Higüey,,Inundación,Higuey y el Seybo,11/4/1993
0,4,0,0,0,500,0,0,0,0,0,0,0,0.0,0,0,16,13,1302,,0,0,0,a289441d-6d70-4ec4-a71f-929373333cff,La Vega,Constanza,,Vendaval,Constanza y La Vega,11/4/1993
0,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,17,1,101,,0,0,0,bdbdfb4e-9af9-491f-9231-9301d59f7fb3,Distrito Nacional,Distrito Nacional,,Vendaval,Pantoja.,11/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,18,1,101,,0,0,0,b21043ee-5459-4bee-8653-af3383d6ff03,Distrito Nacional,Distrito Nacional,,Vendaval,Pantoja.,16/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19,25,2501,,0,0,0,726cee46-11ed-46a1-99ca-b6ef697bac29,Santiago,Santiago de Los Caballeros,,Sismo,Santiago de los Caballeros  Cibao.,11/4/1993
0,0,0,0,0,70,0,0,0,0,0,0,0,0.0,0,0,20,25,2501,,0,0,0,498dde3c-35cf-4d01-ad60-2b76b36dd9e1,Santiago,Santiago de Los Caballeros,,Inundación,Cambronal  Hoyo de Baitoa,11/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,21,13,1303,,0,0,0,daa9dda7-887e-4f5e-9be3-b80ca0ae586f,La Vega,Jarabacoa,,Inundación,Jarabacoa y La Vega,28/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22,13,1302,,0,0,0,00b6bbd4-5243-4f45-8a37-b77e30b79f0f,La Vega,Constanza,,Vendaval,Constanza y La Vega,15/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23,15,1502,,0,0,0,58efc203-ece3-4c2e-9dd2-079216d34b48,Monte Cristi,Castañuelas,,Inundación,Cibao Noroeste,28/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,24,25,2508,,0,0,0,40fb3896-a3cb-4d89-9808-dd488a4a1ad7,Santiago,Pedro García,,Inundación,Pedro García  Los Rincones,25/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25,25,2501,,0,0,0,08059b99-2141-460f-a5c9-ae1cba277a6e,Santiago,Santiago de Los Caballeros,,Inundación,Cibao.,29/4/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26,1,101,,0,0,0,abd5cab8-d386-494f-953a-6e2751db3fc7,Distrito Nacional,Distrito Nacional,,Incendio,Haina (Zona Franca),12/8/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27,31,3103,,0,0,0,859a054a-ecd2-4900-930e-7dac3fc40979,San José de Ocoa,San José de Ocoa,,Plaga,Diferentes secciones y parajes de Ocoa,14/8/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,28,31,3103,,0,0,0,7360b446-25c9-4e74-bab4-f0a7b553d6e5,San José de Ocoa,San José de Ocoa,,Incendio forestal,Inicio Paraje las Espinas,15/8/1993
0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,29,25,2501,,0,0,0,39c42535-e9c8-4d1a-8167-f857d8f6b89a,Santiago,Santiago de Los Caballeros,,Incendio,C/ 6 de Septiembre con Belisario Curiel  Pueblo Nuevo,15/8/1993
14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,30,1,101,,0,0,0,bdad678a-ba81-43ab-825c-13f6708cb07d,Distrito Nacional,Distrito Nacional,,Incendio,,15/8/1993
12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,31,1,101,,0,0,0,98663c96-dcf9-4a54-a58d-692980cd80ba,Distrito Nacional,Distrito Nacional,,Inundación,Villa Mella  Río Higuero  Yabugo  Rio Madre Vieja,18/8/1993
0,0,0,0,200,0,0,0,45,0,0,0,0,0.0,0,0,32,1,101,,0,0,0,d0aea7de-e02c-4687-9142-cc27299f406d,Distrito Nacional,Distrito Nacional,,Inundación,Alrededores del río Isabela,18/8/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,812.5,0,0,33,1,101,,0,0,0,0538bcbe-206b-4ca0-befc-e6e180b3ce75,Distrito Nacional,Distrito Nacional,,Inundación,Hacienda Estrella,18/8/1993
0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,34,21,2108,,0,0,0,03eeaa60-831c-47c4-83a6-10338117289a,San Cristóbal,Villa Altagracia,,Lluvias,Medina  Los Mogotes  Los Anollones  Los Guineos  El Homego,18/8/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35,1,101,,0,0,0,92e8214a-ec55-4b75-a129-537adb5d2769,Distrito Nacional,Distrito Nacional,,Vendaval,Malecón  Av. Mexico  otros,23/8/1993
0,0,0,20,0,0,0,0,0,0,0,0,0,0.0,0,0,36,25,2501,,0,0,0,22018b38-652a-4391-af80-34cddedf470a,Santiago,Santiago de Los Caballeros,,Incendio,Callejón del Elegido,25/8/1993
0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,37,12,1201,,0,0,0,f9b6a727-1629-482a-8b48-f675faa7bfe8,La Romana,La Romana,,Incendio,Altos de Chavón (Escuela de Diseño),26/9/1993
0,0,0,0,0,0,0,0,0,0,200000,0,0,0.0,0,0,38,25,2501,,0,0,0,2ab6834e-4de3-4687-9574-514d29fdf2dc,Santiago,Santiago de Los Caballeros,,Incendio,Calle Capotillo  Sector La Joya,24/9/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,39,25,2501,,0,0,0,5edceb96-b46e-4e94-b9b3-e81e187e78c8,Santiago,Santiago de Los Caballeros,,Incendio,Edificio 96 de la calle Independencia #88,29/9/1993
0,0,0,0,0,0,0,0,0,0,1000000,0,0,0.0,0,0,40,1,101,,0,0,0,ec9fe1cb-93ca-44f0-bc4e-6ef71fd2964f,Distrito Nacional,Distrito Nacional,,Incendio,La Victoria,18/8/1993
0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,41,1,101,,0,0,0,6ce27aa1-7ee4-4cbc-a333-089063db9c8d,Distrito Nacional,Distrito Nacional,,Incendio,Centro Comercial del Hotel Embajador  sector Bella Vista,6/10/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,0,0,67,22,2201,,0,0,0,ac6bcc47-392f-44d2-b26e-1d480ebd4475,San Juan,San Juan de La Maguana,,Plaga,Varias localidades de Azua  Santiago y San Juan,23/6/1993
0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,42,18,1801,,0,0,0,391588f9-2c65-4daa-b46d-aec5730d8cac,Puerto Plata,San Felipe de Puerto Plata,,Incendio,c/San Felipe Antonio Mota con Restauración,9/10/1993
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1903,19,1901,,0,0,0,67fec8d8-ee2b-4e20-9e02-fc67f0ca6216,Salcedo,Salcedo,,Plaga,,30/9/1968
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,43,18,1808,,0,0,0,421e9ea1-008f-4494-97e2-bce8919d03cb,Puerto Plata,Villa Isabela,,Deslizamiento,Barrio Comandante Bordas  Loma Isabel de Torres,13/5/1993
