Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2002-0010-ALB,2002,10,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Albania,ALB,Southern Europe,Europe,"Diber, Bulqize, Mat, Shkoder, Malesi E Madhe, Puke, Kukes, Has, Tropoje, Lezhe, Kurbin, Mirdite provinces (Shkoder, Diber, Kukes, Lezhe prefectures) (Shkoder, Diber, Puke, Kukes, Dibrell, Chukkas, Lezhe most affected cities)",,Cold wave,,,,Yes,,,Kph,,,,,2002,1.0,8.0,2002,1.0,8.0,6.0,,125000.0,,125000.0,,,,,,,66.3819636999782,1,306;309;315;321;322;323;326;328;329;333;335;339,,"Bulqize, Diber, Has, Kukes, Kurbin, Lezhe, Malesi E Madhe, Mat, Mirdite, Puke, Shkoder, Tropoje (Adm1)."
2005-0045-ALB,2005,45,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Albania,ALB,Southern Europe,Europe,"Kukes, Has, Tropoje, Diber, Bulqize, Mat, Shkoder, Malesi E Madhe, Puke, Lezhe, Kurbin, Mirdite, Korce, Devoll, Kolonje, Pogradec, Elbasan, Gramsh, Librazhd, Peqin, Berat, Kucove, Skrapar, Gjirokaster, Permet, Tepelene, Vlore, Delvine, Sarande, Vlore Has provinces",,Cold wave,"Avalanche (Snow, Debris)",,,,,,Kph,,,,,2005,1.0,23.0,2005,2.0,28.0,2.0,,400000.0,,400000.0,,,,,,,72.0714104526569,1,305;306;307;308;309;311;313;314;315;317;318;320;321;322;323;324;326;328;329;330;331;332;333;334;335;336;337;339;340,,"Berat, Bulqize, Delvine, Devoll, Diber, Elbasan, Gjirokaster, Gramsh, Has, Kolonje, Korce, Kucove, Kukes, Kurbin, Lezhe, Librazhd, Malesi E Madhe, Mat, Mirdite, Peqin, Permet, Pogradec, Puke, Sarande, Shkoder, Skrapar, Tepelene, Tropoje, Vlore (Adm1)."
