Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
1998-0551-ZWE,1998,551,,Natural,Hydrological,Flood,Riverine flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,Limpopo,,,,,,,,,Km2,,,,,1998,1.0,10.0,1998,1.0,10.0,36.0,,,,,,,,,,,60.1574108900066,,,,
2000-0083-ZWE,2000,83,,Natural,Hydrological,Flood,Riverine flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,"Chimanimani, Mutare districts (Manicaland province), Chiredzi district (Masvingo province), Matobo district (Matabeleland South province), Midlands province",Heavy rain,,,Yes,,,3301.0,295.0,Km2,,,,"Limpopo, Save, Mutirikwi and Runde rivers",2000,1.0,26.0,2000,3.0,27.0,70.0,,200000.0,66000.0,266000.0,,,,,72900.0,114714.0,63.5495473431008,1;2,3444,33054;33082;33099;61704,"Midlands (Adm1). Chimanimani, Chiredzi, Matobo, Mutare (Adm2)."
2003-0742-ZWE,2003,742,,Natural,Hydrological,Flood,Riverine flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,"Muzarabani, Guruve districts (Mashonaland Central province), Mashonaland West province",Heavy rains,,,,,,,10700.0,Km2,,,,"Kadzi, Kadzurure, Musengezi, Chihuri, Tsoro, Mataure, Utete, Muringazuva, Hambe, Dande",2003,2.0,25.0,2003,2.0,28.0,2.0,,18000.0,,18000.0,,,,,200000.0,294599.0,67.8888956921058,1;2,3440,33061;68808,"Mashonaland West (Adm1). Centenary, Guruve (Adm2)."
2007-0604-ZWE,2007,604,FL-2007-000227,Natural,Hydrological,Flood,Riverine flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,Centenary district (Mashonaland Central province),Heavy rains,Rain,,,,,,13370.0,Km2,-16.66,31.24,,Zambezi tributaries,2007,12.0,13.0,2007,12.0,,3.0,,15000.0,,15000.0,,,,,,,76.5186792040236,2,,33061,Centenary (Adm2).
2007-0616-ZWE,2007,616,FL-2008-000004,Natural,Hydrological,Flood,Riverine flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,"Chiredzi, Chivi districts (Masvingo province)",Heavy rains,,,,,,,53810.0,Km2,-20.78,31.24,,Tributaries of Limpopo and Save rivers,2007,12.0,19.0,2008,1.0,2.0,24.0,,2000.0,,2000.0,,,,,,,76.5186792040236,2,,33082;33083,"Chiredzi, Chivi (Adm2)."
2010-0119-ZWE,2010,119,,Natural,Hydrological,Flood,Riverine flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,"Kanyemba area (Mbire district, Mashonaland Central province)",,,,,,,,,Km2,,,,,2010,3.0,4.0,2010,3.0,4.0,,,820.0,,820.0,,,,,,,80.472285151979,2,,68811,Mbire (Adm2).
2014-0066-ZWE,2014,66,FF-2014-000015,Natural,Hydrological,Flood,Flash flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,"Domboshawa area (Shamva district, Mashonaland Central province), Chiredzi, Gutu, Chivi, Masvingo, Mwenezi districts (Masvingo province), Tsholotsho, Binga districts (Matabeleland North province), Gokwe South district (Midlands province), Makonde district (Mashonaland West province), Bulawayo district (Bulawayo province), Harare district (Harare province), Mangwe, Gwanda districts (Matabeleland South province)",Heavy rrains,"Slide (land, mud, snow, rock)",,,,Yes,,,Km2,,,,Tokwe river,2014,1.0,20.0,2014,2.0,10.0,3.0,2.0,1000.0,,1002.0,,,,,20000.0,22892.0,87.3662978351193,2,,33051;33066;33079;33082;33083;33084;33085;33086;33088;33093;33097;40751;68809;68810,"Binga, Bulawayo, Chiredzi, Chivi, Gokwe South, Gutu, Gwanda, Harare, Makonde, Mangwe, Masvingo, Mwenezi, Shamva, Tsholotsho (Adm2)."
2019-0094-ZWE,2019,94,,Natural,Hydrological,Flood,Flash flood,,,Zimbabwe,ZWE,Eastern Africa,Africa,"Masvingo, Mashonaland West",Heavy rain,,,,,Yes,,154678.0,Km2,-19.041,30.804,,,2019,2.0,11.0,2019,2.0,18.0,26.0,,,,,,,,,,,94.3490924994534,1,3440;3441,,"Mashonaland West, Masvingo (Adm1)."
2022-0043-ZWE,2022,43,FL-2022-000135,Natural,Hydrological,Flood,,,,Zimbabwe,ZWE,Eastern Africa,Africa,Victoria Falls City (Matabeleland North Province),Heavy rains,,,,,,,,Km2,,,,,2022,1.0,13.0,2022,1.0,21.0,,,,,,,,,,,,,1,69549,,Matabeleland North (Adm1).
