Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2000-0868-HRV,2000,868,,Natural,Hydrological,Flood,Riverine flood,,,Croatia,HRV,Southern Europe,Europe,"Senj, Otocac cities (Lika-Senj province), Metkovic vity (Dubrovnik-Neretva province)",Heavy rains,,,,,Yes,,,Km2,,,,Neretva,2000,12.0,28.0,2000,12.0,30.0,,,600.0,,600.0,,,,,,,63.5495473431008,1,989;995,,"Dubrovnik-neretva, Lika-senj (Adm1)."
2001-0739-HRV,2001,739,,Natural,Hydrological,Flood,,,,Croatia,HRV,Southern Europe,Europe,"Orahovica, Zdenci, Kutovi, Slavonske Bare, Cacinci, Staro Petrovo Polje, Pausinci, Crnac, Nova Bukovica cities (Virovitica-podravina province), Nasice, Djurdjenovac, Moticina, Boksic, Teodorovac cities (Osijek-baranja province)",,,,,,,,100.0,Km2,,,,,2001,9.0,6.0,2001,9.0,6.0,,,1200.0,,1200.0,,,,,,,65.345558714192,1,997;1005,,"Osijek-baranja, Virovitica-podravina (Adm1)."
2006-0156-HRV,2006,156,,Natural,Hydrological,Flood,Riverine flood,,,Croatia,HRV,Southern Europe,Europe,"Vukovar city (vukovar-srijem province), Osijek city (Osijek-baranja province)",Snowmlet and hevay rain,,,,,,,,Km2,,,,"Danube, Drava",2006,4.0,4.0,2006,5.0,11.0,,,,,,,,,,,,74.3963874917997,1,997;1006,,"Osijek-baranja, Vukovar-srijem (Adm1)."
2010-0193-HRV,2010,193,,Natural,Hydrological,Flood,Riverine flood,,,Croatia,HRV,Southern Europe,Europe,"Slavonski Brod city (Slavonski Brod-posav province), Vinkovci city (Vukovar-srijem province)",Heavy rains,,,,,,,,Km2,,,,,2010,6.0,3.0,2010,6.0,3.0,,,300.0,,300.0,,,,,80000.0,99413.0,80.472285151979,1,1002;1006,,"Slavonski Brod-posav, Vukovar-srijem (Adm1)."
2010-0619-HRV,2010,619,FL-2010-000248,Natural,Hydrological,Flood,Riverine flood,,,Croatia,HRV,Southern Europe,Europe,"Metkovic, Opuzen, Ploce, Kula Norinska cities (Dubrovnik-neretva province)",Heavy rains,,,,,Yes,,,Km2,,,,,2010,12.0,3.0,2010,12.0,3.0,,,810.0,,810.0,,,,,,,80.472285151979,1,989,,Dubrovnik-neretva (Adm1).
2012-0551-HRV,2012,551,,Natural,Hydrological,Flood,Riverine flood,,,Croatia,HRV,Southern Europe,Europe,Zagreb city (Zagreb province),,,,,,,,,Km2,,,,,2012,11.0,5.0,2012,11.0,6.0,,,1500.0,,1500.0,,,,,,,84.7304788978789,1,1008,,Zagreb (Adm1).
2014-0164-HRV,2014,164,FF-2014-000059,Natural,Hydrological,Flood,Riverine flood,,,Croatia,HRV,Southern Europe,Europe,Vukovar-Srijem province,,,,,,Yes,,,Km2,,,,,2014,5.0,15.0,2014,5.0,20.0,3.0,,7116.0,,7116.0,,,,,,,87.3662978351193,1,1006,,Vukovar-srijem (Adm1).
2014-0329-HRV,2014,329,FF-2014-000129,Natural,Hydrological,Flood,Flash flood,,,Croatia,HRV,Southern Europe,Europe,"Sisak, Hrvatska Kostajnica cities (Sisak-moslavina province), Karlovac city (Karlovac province), Nedelisce (Medimurje province)",Heavy rains,,,,,,,,Km2,,,,,2014,9.0,14.0,2014,9.0,15.0,,,2000.0,,2000.0,,,,,,,87.3662978351193,1,992;996;1001,,"Karlovac, Medimurje, Sisak-moslavina (Adm1)."
2015-0465-HRV,2015,465,,Natural,Hydrological,Flood,Flash flood,,,Croatia,HRV,Southern Europe,Europe,"Karlovac, Sisak-moslavina provinces",,,,,,,,,Km2,,,,"Korona, Kupa, Vojlovica rivers",2015,10.0,14.0,2015,10.0,16.0,,,1200.0,,1200.0,,,,,,,87.4699322108025,1,992;1001,,"Karlovac, Sisak-moslavina (Adm1)."
2018-0087-HRV,2018,87,,Natural,Hydrological,Flood,Flash flood,,,Croatia,HRV,Southern Europe,Europe,Kosinj region; Gopsic region,"Heavy rains, snow melt","Slide (land, mud, snow, rock)",,,,Yes,,,Km2,,,,Lika river; Kupa and Sava basin,2018,3.0,18.0,2018,3.0,18.0,,,450.0,21.0,471.0,,,,,,,92.6696698010059,1,995,,Lika-senj (Adm1).
2019-0194-HRV,2019,194,,Natural,Hydrological,Flood,,,,Croatia,HRV,Southern Europe,Europe,"Kostajnica , Karlovac; KrK Island (Primorje-Gorski Kotar County)",,,,,,,,,Km2,,,,,2019,5.0,12.0,2019,5.0,15.0,1.0,5.0,60.0,,65.0,,,,,,,94.3490924994534,1,992;999;1001,,"Karlovac, Primorje-gorski Kota, Sisak-moslavina (Adm1)."
