Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
1998-0222-MLI,1998,222,,Natural,Hydrological,Flood,,,,Mali,MLI,Western Africa,Africa,Asango,,,,,,,,,Km2,,,,,1998,6.0,17.0,1998,6.0,17.0,3.0,,1784.0,,1784.0,,,,,,,60.1574108900066,,,,
1999-0345-MLI,1999,345,,Natural,Hydrological,Flood,,,,Mali,MLI,Western Africa,Africa,"Bamako, Koulikoro, Keleya & Koutiala",,,,Yes,,,,,Km2,,,,,1999,8.0,4.0,1999,8.0,4.0,2.0,,2000.0,200.0,2200.0,,,,,,,61.473667176908,,,,
2000-0530-MLI,2000,530,,Natural,Hydrological,Flood,,,,Mali,MLI,Western Africa,Africa,Abeibara district (Kidal province),,,,,,,,,Km2,,,,,2000,8.0,25.0,2000,8.0,25.0,15.0,,,,,,,,,,,63.5495473431008,2,,19383,Abeibara (Adm2).
2001-0524-MLI,2001,524,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Sikasso, Kidal, Mopti, Koulikoro, Bamako, Segou provinces",Heavy rains,,,Yes,Yes,,,8.0,Km2,,,,Niger,2001,8.0,18.0,2001,10.0,9.0,2.0,,3500.0,,3500.0,,,,,,,65.345558714192,1,1926;1929;1930;1931;1932;1933,,"Bamako, Kidal, Koulikoro, Mopti, Segou, Sikasso (Adm1)."
2002-0468-MLI,2002,468,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Goundam, Tombouctou districts (Tombouctou province), Gao, Bamako provinces",Heavy rains,,,Yes,Yes,,,,Km2,,,,,2002,7.0,26.0,2002,7.0,27.0,2.0,,22519.0,,22519.0,,,,,,,66.3819636999782,1;2,1926;1927,19417;19420,"Bamako, Gao (Adm1). Goundam, Tombouctou (Adm2)."
2003-0389-MLI,2003,389,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Tombouctou, Gao, Mopti, Segou, Koulikoro provinces",Heavy rains,,,,,,,,Km2,,,,Niger river,2003,8.0,10.0,2003,10.0,19.0,,,,10000.0,10000.0,,,,,,,67.8888956921058,1,1927;1930;1931;1932;1934,,"Gao, Koulikoro, Mopti, Segou, Tombouctou (Adm1)."
2005-0297-MLI,2005,297,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Ansongo, Ouatagouna, Talataye villages (Ansongo district, Gao province)",Heavy rains,,,,,,,,Km2,,,,,2005,6.0,6.0,2005,6.0,6.0,,,,125.0,125.0,,,,,,,72.0714104526569,2,,19372,Ansongo (Adm2).
2005-0552-MLI,2005,552,,Natural,Hydrological,Flood,,,,Mali,MLI,Western Africa,Africa,Kayes district (Kayes province),,,,,,,,,Km2,,,,,2005,9.0,21.0,2005,9.0,27.0,,,,1735.0,1735.0,,,,,,,72.0714104526569,2,,19378,Kayes (Adm2).
2006-0445-MLI,2006,445,,Natural,Hydrological,Flood,Flash flood,,,Mali,MLI,Western Africa,Africa,"Sikasso, Gao provinces",Heavy rain,,,,,,,,Km2,14.42,-1.02,,,2006,8.0,3.0,2006,10.0,11.0,1.0,,,1000.0,1000.0,,,,,,,74.3963874917997,1,1927;1933,,"Gao, Sikasso (Adm1)."
2007-0275-MLI,2007,275,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Segou, Kayes, Sikasso, Koulikoro, Gao, Mopti province",Heavy rain,,,Yes,,Yes,,,Km2,,,,,2007,7.0,4.0,2007,10.0,10.0,9.0,17.0,42662.0,4576.0,47255.0,,,,,,,76.5186792040236,1,1927;1928;1930;1931;1932;1933,,"Gao, Kayes, Koulikoro, Mopti, Segou, Sikasso (Adm1)."
2007-0293-MLI,2007,293,FF-2007-000100,Natural,Hydrological,Flood,Flash flood,,,Mali,MLI,Western Africa,Africa,Bla district (Segou province),,Rain,,,,,,,Km2,,,,,2007,7.0,22.0,2007,7.0,22.0,9.0,17.0,,41586.0,41603.0,,,,,,,76.5186792040236,2,,19403,Bla (Adm2).
2008-0631-MLI,2008,631,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Diancouté, Camara, Lambidou, Fatao villages (Kayes district, Kayes province)",,,,,,,,,Km2,,,,,2008,8.0,18.0,2008,8.0,19.0,,,,2500.0,2500.0,,,,,,,79.4563043953641,2,,19378,Kayes (Adm2).
2010-0456-MLI,2010,456,FF-2010-000195,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,Tombouctou district (Tombouctou province),Heavy rains,,,,,,,,Km2,,,,,2010,8.0,11.0,2010,8.0,12.0,,,16000.0,,16000.0,,,,,,,80.472285151979,2,,19420,Tombouctou (Adm2).
2010-0536-MLI,2010,536,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Kayes, Koulikoro, Segou, Sikasso, Mopti, Tombouctou, Gao, Kidal, Bamako provinces",Heavy rains,,,,,,,,Km2,,,,,2010,10.0,4.0,2010,10.0,4.0,,,16000.0,,16000.0,,,,,,,80.472285151979,1,1926;1927;1928;1929;1930;1931;1932;1933;1934,,"Bamako, Gao, Kayes, Kidal, Koulikoro, Mopti, Segou, Sikasso, Tombouctou (Adm1)."
2011-0462-MLI,2011,462,FL-2011-000129,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Goudam town (Goundam district, Tombouctou province), Gossi town (Gourma-Rharous district, Tombouctou province), Sana village (Koro district, Mopti province), Kidal city (Kidal district, Kidal province), Diboly village (Kayes district, Kayes province), Kangab district (Koulikoro province)",Heavy rain,,,,,,31.0,,Km2,,,,,2011,8.0,1.0,2011,9.0,8.0,1.0,,15415.0,,15415.0,,,,,,,83.0126743931774,2,,19378;19384;19389;19398;19417;19418,"Goundam, Gourma-Rharous, Kangaba, Kayes, Kidal, Koro (Adm2)."
2013-0366-MLI,2013,366,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,"Diabaly area (Niono district, Segou province), Aguelhok, Tessalit areas (Tessalit district, Kidal province)",Heavy rains,,,,,,,,Km2,,,,,2013,8.0,9.0,2013,8.0,12.0,,,11300.0,,11300.0,,,,,,,85.9716422479773,2,,19385;19405,"Niono, Tessalit (Adm2)."
2013-0310-MLI,2013,310,,Natural,Hydrological,Flood,Riverine flood,,,Mali,MLI,Western Africa,Africa,Bamako district (Bamako province),,,,,,,,,Km2,,,,,2013,8.0,29.0,2013,8.0,29.0,37.0,,34700.0,,34700.0,,,,,,,85.9716422479773,2,,81878,Bamako (Adm2).
2015-0337-MLI,2015,337,,Natural,Hydrological,Flood,,,,Mali,MLI,Western Africa,Africa,Menaka district (Gao province),Heavy rains,,,,,,,,Km2,,,,,2015,8.0,8.0,2015,8.0,9.0,5.0,,2000.0,,2000.0,,,,,,,87.4699322108025,2,,19375,Menaka (Adm2).
2016-0272-MLI,2016,272,,Natural,Hydrological,Flood,Flash flood,,,Mali,MLI,Western Africa,Africa,"Gao, Mopti, Segou, Sikasso, Bamako, Koulikoro provinces",Heavy rains,,,,,,,,Km2,,,,,2016,7.0,11.0,2016,7.0,23.0,13.0,,9500.0,,9500.0,,,,,,,88.573452875574,1,1926;1927;1930;1931;1932;1933,,"Bamako, Gao, Koulikoro, Mopti, Segou, Sikasso (Adm1)."
